season,week,team_key,team_name,opp_key,opp_name,pts_for,pts_against
2021,2,406.l.14960.t.9,The Assbags,406.l.14960.t.8,The Regressing IdiOTTs.,129.96,120.6
2021,2,406.l.14960.t.1,The Horsemasters,406.l.14960.t.6,Ottoman Empire,136.3,100.52
2021,2,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.7,Rancid Dead Corpses,112.02,124.36
2021,2,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.9,The Assbags,120.6,129.96
2021,2,406.l.14960.t.10,We Got Worms,406.l.14960.t.12,the stunods,126.82,94.9
2021,2,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.5,Banana Slamma!!,131.94,98.58
2021,2,406.l.14960.t.12,the stunods,406.l.14960.t.10,We Got Worms,94.9,126.82
2021,3,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.7,Rancid Dead Corpses,117.04,121.12
2021,3,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.10,We Got Worms,113.22,74.42
2021,3,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.12,the stunods,132.04,109.14
2021,3,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.5,Banana Slamma!!,121.12,117.04
2021,3,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.1,The Horsemasters,101.52,126.44
2021,3,406.l.14960.t.9,The Assbags,406.l.14960.t.4,howthewesTWOn,100.68,124.98
2021,3,406.l.14960.t.1,The Horsemasters,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,126.44,101.52
2021,3,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.8,The Regressing IdiOTTs.,121.8,90.14
2021,3,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.11,The Mustard Museum,90.14,121.8
2021,3,406.l.14960.t.10,We Got Worms,406.l.14960.t.3,Don’t Rock The Goat,74.42,113.22
2021,3,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.9,The Assbags,124.98,100.68
2021,3,406.l.14960.t.12,the stunods,406.l.14960.t.6,Ottoman Empire,109.14,132.04
2021,4,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.3,Don’t Rock The Goat,99.22,102.82
2021,4,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.5,Banana Slamma!!,102.82,99.22
2021,4,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.4,howthewesTWOn,115.88,121.96
2021,4,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.9,The Assbags,99.72,113.04
2021,4,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.8,The Regressing IdiOTTs.,139.0,91.72
2021,4,406.l.14960.t.9,The Assbags,406.l.14960.t.7,Rancid Dead Corpses,113.04,99.72
2021,4,406.l.14960.t.1,The Horsemasters,406.l.14960.t.11,The Mustard Museum,93.48,104.82
2021,4,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.1,The Horsemasters,104.82,93.48
2021,4,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,91.72,139.0
2021,4,406.l.14960.t.10,We Got Worms,406.l.14960.t.12,the stunods,136.96,76.52
2021,4,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.6,Ottoman Empire,121.96,115.88
2021,4,406.l.14960.t.12,the stunods,406.l.14960.t.10,We Got Worms,76.52,136.96
2021,5,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.6,Ottoman Empire,131.22,147.12
2021,5,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.12,the stunods,108.28,105.76
2021,5,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.5,Banana Slamma!!,147.12,131.22
2021,5,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.10,We Got Worms,148.7,89.88
2021,5,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.11,The Mustard Museum,111.0,107.08
2021,5,406.l.14960.t.9,The Assbags,406.l.14960.t.8,The Regressing IdiOTTs.,158.68,112.56
2021,5,406.l.14960.t.1,The Horsemasters,406.l.14960.t.4,howthewesTWOn,149.32,132.84
2021,5,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,107.08,111.0
2021,5,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.9,The Assbags,112.56,158.68
2021,5,406.l.14960.t.10,We Got Worms,406.l.14960.t.7,Rancid Dead Corpses,89.88,148.7
2021,5,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.1,The Horsemasters,132.84,149.32
2021,5,406.l.14960.t.12,the stunods,406.l.14960.t.3,Don’t Rock The Goat,105.76,108.28
2021,6,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.1,The Horsemasters,89.18,152.3
2021,6,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.10,We Got Worms,100.9,119.74
2021,6,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.12,the stunods,96.9,114.7
2021,6,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.8,The Regressing IdiOTTs.,113.22,142.66
2021,6,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.4,howthewesTWOn,74.34,144.78
2021,6,406.l.14960.t.9,The Assbags,406.l.14960.t.11,The Mustard Museum,116.18,121.38
2021,6,406.l.14960.t.1,The Horsemasters,406.l.14960.t.5,Banana Slamma!!,152.3,89.18
2021,6,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.9,The Assbags,121.38,116.18
2021,6,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.7,Rancid Dead Corpses,142.66,113.22
2021,6,406.l.14960.t.10,We Got Worms,406.l.14960.t.3,Don’t Rock The Goat,119.74,100.9
2021,6,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,144.78,74.34
2021,6,406.l.14960.t.12,the stunods,406.l.14960.t.6,Ottoman Empire,114.7,96.9
2021,7,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,118.82,68.86
2021,7,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.7,Rancid Dead Corpses,111.04,76.28
2021,7,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.10,We Got Worms,105.2,135.14
2021,7,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.3,Don’t Rock The Goat,76.28,111.04
2021,7,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.5,Banana Slamma!!,68.86,118.82
2021,7,406.l.14960.t.9,The Assbags,406.l.14960.t.4,howthewesTWOn,93.48,137.34
2021,7,406.l.14960.t.1,The Horsemasters,406.l.14960.t.12,the stunods,155.14,110.96
2021,7,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.8,The Regressing IdiOTTs.,101.34,114.84
2021,7,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.11,The Mustard Museum,114.84,101.34
2021,7,406.l.14960.t.10,We Got Worms,406.l.14960.t.6,Ottoman Empire,135.14,105.2
2021,7,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.9,The Assbags,137.34,93.48
2021,7,406.l.14960.t.12,the stunods,406.l.14960.t.1,The Horsemasters,110.96,155.14
2021,8,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.9,The Assbags,81.48,65.14
2021,8,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.6,Ottoman Empire,122.88,92.32
2021,8,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.3,Don’t Rock The Goat,92.32,122.88
2021,8,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.11,The Mustard Museum,104.56,73.4
2021,8,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.12,the stunods,107.0,92.86
2021,8,406.l.14960.t.9,The Assbags,406.l.14960.t.5,Banana Slamma!!,65.14,81.48
2021,8,406.l.14960.t.1,The Horsemasters,406.l.14960.t.10,We Got Worms,122.02,91.06
2021,8,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.7,Rancid Dead Corpses,73.4,104.56
2021,8,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.4,howthewesTWOn,107.26,114.7
2021,8,406.l.14960.t.10,We Got Worms,406.l.14960.t.1,The Horsemasters,91.06,122.02
2021,8,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.8,The Regressing IdiOTTs.,114.7,107.26
2021,8,406.l.14960.t.12,the stunods,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,92.86,107.0
2021,9,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.8,The Regressing IdiOTTs.,105.16,97.5
2021,9,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.1,The Horsemasters,113.28,87.38
2021,9,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.7,Rancid Dead Corpses,115.44,76.36
2021,9,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.6,Ottoman Empire,76.36,115.44
2021,9,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.10,We Got Worms,83.76,102.38
2021,9,406.l.14960.t.9,The Assbags,406.l.14960.t.12,the stunods,108.24,102.34
2021,9,406.l.14960.t.1,The Horsemasters,406.l.14960.t.3,Don’t Rock The Goat,87.38,113.28
2021,9,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.4,howthewesTWOn,62.74,93.18
2021,9,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.5,Banana Slamma!!,97.5,105.16
2021,9,406.l.14960.t.10,We Got Worms,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,102.38,83.76
2021,9,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.11,The Mustard Museum,93.18,62.74
2021,9,406.l.14960.t.12,the stunods,406.l.14960.t.9,The Assbags,102.34,108.24
2021,10,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.11,The Mustard Museum,110.58,97.24
2021,10,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,97.74,63.72
2021,10,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.1,The Horsemasters,113.1,118.32
2021,10,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.4,howthewesTWOn,110.8,116.6
2021,10,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.3,Don’t Rock The Goat,63.72,97.74
2021,10,406.l.14960.t.9,The Assbags,406.l.14960.t.10,We Got Worms,101.72,82.74
2021,10,406.l.14960.t.1,The Horsemasters,406.l.14960.t.6,Ottoman Empire,118.32,113.1
2021,10,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.5,Banana Slamma!!,97.24,110.58
2021,10,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.12,the stunods,100.98,103.14
2021,10,406.l.14960.t.10,We Got Worms,406.l.14960.t.9,The Assbags,82.74,101.72
2021,10,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.7,Rancid Dead Corpses,116.6,110.8
2021,10,406.l.14960.t.12,the stunods,406.l.14960.t.8,The Regressing IdiOTTs.,103.14,100.98
2021,11,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.4,howthewesTWOn,148.8,98.28
2021,11,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.9,The Assbags,91.34,113.3
2021,11,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,117.18,144.46
2021,11,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.1,The Horsemasters,93.36,127.68
2021,11,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.6,Ottoman Empire,144.46,117.18
2021,11,406.l.14960.t.9,The Assbags,406.l.14960.t.3,Don’t Rock The Goat,113.3,91.34
2021,11,406.l.14960.t.1,The Horsemasters,406.l.14960.t.7,Rancid Dead Corpses,127.68,93.36
2021,11,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.12,the stunods,102.8,76.5
2021,11,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.10,We Got Worms,70.68,134.02
2021,11,406.l.14960.t.10,We Got Worms,406.l.14960.t.8,The Regressing IdiOTTs.,134.02,70.68
2021,11,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.5,Banana Slamma!!,98.28,148.8
2021,11,406.l.14960.t.12,the stunods,406.l.14960.t.11,The Mustard Museum,76.5,102.8
2021,12,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.7,Rancid Dead Corpses,107.08,103.4
2021,12,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.8,The Regressing IdiOTTs.,147.1,115.58
2021,12,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.9,The Assbags,75.02,124.8
2021,12,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.5,Banana Slamma!!,103.4,107.08
2021,12,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.1,The Horsemasters,83.78,82.96
2021,12,406.l.14960.t.9,The Assbags,406.l.14960.t.6,Ottoman Empire,124.8,75.02
2021,12,406.l.14960.t.1,The Horsemasters,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,82.96,83.78
2021,12,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.10,We Got Worms,76.68,115.4
2021,12,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.3,Don’t Rock The Goat,115.58,147.1
2021,12,406.l.14960.t.10,We Got Worms,406.l.14960.t.11,The Mustard Museum,115.4,76.68
2021,12,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.12,the stunods,109.74,47.52
2021,12,406.l.14960.t.12,the stunods,406.l.14960.t.4,howthewesTWOn,47.52,109.74
2021,13,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.12,the stunods,98.52,111.86
2021,13,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.11,The Mustard Museum,118.62,103.66
2021,13,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.8,The Regressing IdiOTTs.,123.58,102.36
2021,13,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,96.8,95.86
2021,13,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.7,Rancid Dead Corpses,95.86,96.8
2021,13,406.l.14960.t.9,The Assbags,406.l.14960.t.1,The Horsemasters,106.42,106.02
2021,13,406.l.14960.t.1,The Horsemasters,406.l.14960.t.9,The Assbags,106.02,106.42
2021,13,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.3,Don’t Rock The Goat,103.66,118.62
2021,13,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.6,Ottoman Empire,102.36,123.58
2021,13,406.l.14960.t.10,We Got Worms,406.l.14960.t.4,howthewesTWOn,114.1,140.42
2021,13,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.10,We Got Worms,140.42,114.1
2021,13,406.l.14960.t.12,the stunods,406.l.14960.t.5,Banana Slamma!!,111.86,98.52
2021,14,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.10,We Got Worms,164.54,112.4
2021,14,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.4,howthewesTWOn,68.64,153.62
2021,14,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.11,The Mustard Museum,107.9,89.42
2021,14,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.12,the stunods,131.42,95.42
2021,14,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.9,The Assbags,97.4,99.28
2021,14,406.l.14960.t.9,The Assbags,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,99.28,97.4
2021,14,406.l.14960.t.1,The Horsemasters,406.l.14960.t.8,The Regressing IdiOTTs.,127.72,101.96
2021,14,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.6,Ottoman Empire,89.42,107.9
2021,14,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.1,The Horsemasters,101.96,127.72
2021,14,406.l.14960.t.10,We Got Worms,406.l.14960.t.5,Banana Slamma!!,112.4,164.54
2021,14,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.3,Don’t Rock The Goat,153.62,68.64
2021,14,406.l.14960.t.12,the stunods,406.l.14960.t.7,Rancid Dead Corpses,95.42,131.42
2021,15,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.3,Don’t Rock The Goat,98.82,91.58
2021,15,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.5,Banana Slamma!!,91.58,98.82
2021,15,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.12,the stunods,83.36,75.54
2021,15,406.l.14960.t.9,The Assbags,406.l.14960.t.10,We Got Worms,86.06,77.14
2021,15,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.8,The Regressing IdiOTTs.,82.9,36.72
2021,15,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.11,The Mustard Museum,36.72,82.9
2021,15,406.l.14960.t.10,We Got Worms,406.l.14960.t.9,The Assbags,77.14,86.06
2021,15,406.l.14960.t.12,the stunods,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,75.54,83.36
2021,16,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.4,howthewesTWOn,107.18,109.18
2021,16,406.l.14960.t.3,Don’t Rock The Goat,406.l.14960.t.10,We Got Worms,125.7,110.74
2021,16,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.11,The Mustard Museum,99.24,79.32
2021,16,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,95.26,95.44
2021,16,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.7,Rancid Dead Corpses,95.44,95.26
2021,16,406.l.14960.t.9,The Assbags,406.l.14960.t.1,The Horsemasters,97.48,121.86
2021,16,406.l.14960.t.1,The Horsemasters,406.l.14960.t.9,The Assbags,121.86,97.48
2021,16,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.6,Ottoman Empire,79.32,99.24
2021,16,406.l.14960.t.8,The Regressing IdiOTTs.,406.l.14960.t.12,the stunods,132.1,63.44
2021,16,406.l.14960.t.10,We Got Worms,406.l.14960.t.3,Don’t Rock The Goat,110.74,125.7
2021,16,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.5,Banana Slamma!!,109.18,107.18
2021,16,406.l.14960.t.12,the stunods,406.l.14960.t.8,The Regressing IdiOTTs.,63.44,132.1
2021,17,406.l.14960.t.5,Banana Slamma!!,406.l.14960.t.9,The Assbags,139.72,80.76
2021,17,406.l.14960.t.6,Ottoman Empire,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,116.08,115.98
2021,17,406.l.14960.t.7,Rancid Dead Corpses,406.l.14960.t.11,The Mustard Museum,106.8,88.86
2021,17,406.l.14960.t.2,Stone Cold Steve Austin Ekeler,406.l.14960.t.6,Ottoman Empire,115.98,116.08
2021,17,406.l.14960.t.9,The Assbags,406.l.14960.t.5,Banana Slamma!!,80.76,139.72
2021,17,406.l.14960.t.1,The Horsemasters,406.l.14960.t.4,howthewesTWOn,111.96,148.2
2021,17,406.l.14960.t.11,The Mustard Museum,406.l.14960.t.7,Rancid Dead Corpses,88.86,106.8
2021,17,406.l.14960.t.4,howthewesTWOn,406.l.14960.t.1,The Horsemasters,148.2,111.96
2022,1,414.l.4650.t.10,2CockConnivers,414.l.4650.t.5,Ottoman Empire,118.72,113.12
2022,1,414.l.4650.t.2,Dollar Store Les Snead,414.l.4650.t.8,The Assbags,69.46,94.45
2022,1,414.l.4650.t.3,Don’t Rock The Goat,414.l.4650.t.7,The Future Kings of Trash,92.97,123.51
2022,1,414.l.4650.t.5,Ottoman Empire,414.l.4650.t.10,2CockConnivers,113.12,118.72
2022,1,414.l.4650.t.8,The Assbags,414.l.4650.t.2,Dollar Store Les Snead,94.45,69.46
2022,1,414.l.4650.t.7,The Future Kings of Trash,414.l.4650.t.3,Don’t Rock The Goat,123.51,92.97
2022,1,414.l.4650.t.1,The Horsemasters,414.l.4650.t.6,The RDCs,62.18,116.33
2022,1,414.l.4650.t.9,The Mustard Museum,414.l.4650.t.4,howthewesTWOn,124.6,90.91
2022,1,414.l.4650.t.6,The RDCs,414.l.4650.t.1,The Horsemasters,116.33,62.18
2022,1,414.l.4650.t.12,The Sound Machines,414.l.4650.t.11,the stunods,93.75,99.22
2022,1,414.l.4650.t.4,howthewesTWOn,414.l.4650.t.9,The Mustard Museum,90.91,124.6
2022,1,414.l.4650.t.11,the stunods,414.l.4650.t.12,The Sound Machines,99.22,93.75
2022,2,414.l.4650.t.10,2CockConnivers,414.l.4650.t.2,Dollar Store Les Snead,133.22,78.65
2022,2,414.l.4650.t.2,Dollar Store Les Snead,414.l.4650.t.10,2CockConnivers,78.65,133.22
2022,2,414.l.4650.t.3,Don’t Rock The Goat,414.l.4650.t.4,howthewesTWOn,113.76,125.11
2022,2,414.l.4650.t.5,Ottoman Empire,414.l.4650.t.8,The Assbags,76.28,118.78
2022,2,414.l.4650.t.8,The Assbags,414.l.4650.t.5,Ottoman Empire,118.78,76.28
2022,2,414.l.4650.t.7,The Future Kings of Trash,414.l.4650.t.9,The Mustard Museum,97.98,97.55
2022,2,414.l.4650.t.1,The Horsemasters,414.l.4650.t.12,The Sound Machines,90.63,94.76
2022,2,414.l.4650.t.9,The Mustard Museum,414.l.4650.t.7,The Future Kings of Trash,97.55,97.98
2022,2,414.l.4650.t.6,The RDCs,414.l.4650.t.11,the stunods,127.03,129.52
2022,2,414.l.4650.t.12,The Sound Machines,414.l.4650.t.1,The Horsemasters,94.76,90.63
2022,2,414.l.4650.t.4,howthewesTWOn,414.l.4650.t.3,Don’t Rock The Goat,125.11,113.76
2022,2,414.l.4650.t.11,the stunods,414.l.4650.t.6,The RDCs,129.52,127.03
2022,3,414.l.4650.t.10,2CockConnivers,414.l.4650.t.8,The Assbags,91.82,86.31
2022,3,414.l.4650.t.2,Dollar Store Les Snead,414.l.4650.t.5,Ottoman Empire,104.7,108.51
2022,3,414.l.4650.t.3,Don’t Rock The Goat,414.l.4650.t.9,The Mustard Museum,80.55,100.83
2022,3,414.l.4650.t.5,Ottoman Empire,414.l.4650.t.2,Dollar Store Les Snead,108.51,104.7
2022,3,414.l.4650.t.8,The Assbags,414.l.4650.t.10,2CockConnivers,86.31,91.82
2022,3,414.l.4650.t.7,The Future Kings of Trash,414.l.4650.t.4,howthewesTWOn,97.52,62.59
2022,3,414.l.4650.t.1,The Horsemasters,414.l.4650.t.11,the stunods,88.76,120.85
2022,3,414.l.4650.t.9,The Mustard Museum,414.l.4650.t.3,Don’t Rock The Goat,100.83,80.55
2022,3,414.l.4650.t.6,The RDCs,414.l.4650.t.12,The Sound Machines,88.75,93.46
2022,3,414.l.4650.t.12,The Sound Machines,414.l.4650.t.6,The RDCs,93.46,88.75
2022,3,414.l.4650.t.4,howthewesTWOn,414.l.4650.t.7,The Future Kings of Trash,62.59,97.52
2022,3,414.l.4650.t.11,the stunods,414.l.4650.t.1,The Horsemasters,120.85,88.76
2022,4,414.l.4650.t.10,2CockConnivers,414.l.4650.t.7,The Future Kings of Trash,105.31,101.77
2022,4,414.l.4650.t.2,Dollar Store Les Snead,414.l.4650.t.6,The RDCs,79.42,127.82
2022,4,414.l.4650.t.3,Don’t Rock The Goat,414.l.4650.t.9,The Mustard Museum,85.53,166.16
2022,4,414.l.4650.t.5,Ottoman Empire,414.l.4650.t.11,the stunods,113.43,145.31
2022,4,414.l.4650.t.8,The Assbags,414.l.4650.t.1,The Horsemasters,90.66,95.62
2022,4,414.l.4650.t.7,The Future Kings of Trash,414.l.4650.t.10,2CockConnivers,101.77,105.31
2022,4,414.l.4650.t.1,The Horsemasters,414.l.4650.t.8,The Assbags,95.62,90.66
2022,4,414.l.4650.t.9,The Mustard Museum,414.l.4650.t.3,Don’t Rock The Goat,166.16,85.53
2022,4,414.l.4650.t.6,The RDCs,414.l.4650.t.2,Dollar Store Les Snead,127.82,79.42
2022,4,414.l.4650.t.12,The Sound Machines,414.l.4650.t.4,howthewesTWOn,88.48,98.4
2022,4,414.l.4650.t.4,howthewesTWOn,414.l.4650.t.12,The Sound Machines,98.4,88.48
2022,4,414.l.4650.t.11,the stunods,414.l.4650.t.5,Ottoman Empire,145.31,113.43
2022,5,414.l.4650.t.10,2CockConnivers,414.l.4650.t.2,Dollar Store Les Snead,76.26,111.49
2022,5,414.l.4650.t.2,Dollar Store Les Snead,414.l.4650.t.10,2CockConnivers,111.49,76.26
2022,5,414.l.4650.t.3,Don’t Rock The Goat,414.l.4650.t.6,The RDCs,67.38,102.36
2022,5,414.l.4650.t.5,Ottoman Empire,414.l.4650.t.12,The Sound Machines,129.0,60.71
2022,5,414.l.4650.t.8,The Assbags,414.l.4650.t.11,the stunods,125.64,103.31
2022,5,414.l.4650.t.7,The Future Kings of Trash,414.l.4650.t.4,howthewesTWOn,114.29,93.92
2022,5,414.l.4650.t.1,The Horsemasters,414.l.4650.t.9,The Mustard Museum,88.72,132.6
2022,5,414.l.4650.t.9,The Mustard Museum,414.l.4650.t.1,The Horsemasters,132.6,88.72
2022,5,414.l.4650.t.6,The RDCs,414.l.4650.t.3,Don’t Rock The Goat,102.36,67.38
2022,5,414.l.4650.t.12,The Sound Machines,414.l.4650.t.5,Ottoman Empire,60.71,129.0
2022,5,414.l.4650.t.4,howthewesTWOn,414.l.4650.t.7,The Future Kings of Trash,93.92,114.29
2022,5,414.l.4650.t.11,the stunods,414.l.4650.t.8,The Assbags,103.31,125.64
2022,6,414.l.4650.t.10,2CockConnivers,414.l.4650.t.6,The RDCs,118.35,118.15
2022,6,414.l.4650.t.2,Dollar Store Les Snead,414.l.4650.t.5,Ottoman Empire,75.12,119.58
2022,6,414.l.4650.t.3,Don’t Rock The Goat,414.l.4650.t.11,the stunods,95.9,58.35
2022,6,414.l.4650.t.5,Ottoman Empire,414.l.4650.t.2,Dollar Store Les Snead,119.58,75.12
2022,6,414.l.4650.t.8,The Assbags,414.l.4650.t.4,howthewesTWOn,95.62,75.02
2022,6,414.l.4650.t.7,The Future Kings of Trash,414.l.4650.t.9,The Mustard Museum,96.06,99.67
2022,6,414.l.4650.t.1,The Horsemasters,414.l.4650.t.12,The Sound Machines,77.08,89.32
2022,6,414.l.4650.t.9,The Mustard Museum,414.l.4650.t.7,The Future Kings of Trash,99.67,96.06
2022,6,414.l.4650.t.6,The RDCs,414.l.4650.t.10,2CockConnivers,118.15,118.35
2022,6,414.l.4650.t.12,The Sound Machines,414.l.4650.t.1,The Horsemasters,89.32,77.08
2022,6,414.l.4650.t.4,howthewesTWOn,414.l.4650.t.8,The Assbags,75.02,95.62
2022,6,414.l.4650.t.11,the stunods,414.l.4650.t.3,Don’t Rock The Goat,58.35,95.9
2022,7,414.l.4650.t.10,2CockConnivers,414.l.4650.t.8,The Assbags,93.95,89.57
2022,7,414.l.4650.t.2,Dollar Store Les Snead,414.l.4650.t.7,The Future Kings of Trash,86.8,85.88
2022,7,414.l.4650.t.3,Don’t Rock The Goat,414.l.4650.t.5,Ottoman Empire,104.24,110.86
2022,7,414.l.4650.t.5,Ottoman Empire,414.l.4650.t.3,Don’t Rock The Goat,110.86,104.24
2022,7,414.l.4650.t.8,The Assbags,414.l.4650.t.10,2CockConnivers,89.57,93.95
2022,7,414.l.4650.t.7,The Future Kings of Trash,414.l.4650.t.2,Dollar Store Les Snead,85.88,86.8
2022,7,414.l.4650.t.1,The Horsemasters,414.l.4650.t.4,howthewesTWOn,67.5,122.52
